galaxy,subset,class,radial_index,radius_m,radius_kpc,v_obs_kms,g_N,A_B,C_B,nu_B,S_Psi,alpha_B,S_rad,sin_alpha_B_S_rad
NGC7793,external_151,bulge_rich_hsb,38,1.3515267806932188e+20,4.38,114.0,2.6353341093681042e-11,0.4547458273761797,0.2066936919708064,0.3941665234223925,0.44018323990769326,1.199132590134445,0.5510500054648415,0.513426748210931
NGC7793,external_151,bulge_rich_hsb,39,1.4595254960454168e+20,4.73,114.0,2.318767846129663e-11,0.41636618941127856,0.17003804833764166,0.36681439097632945,0.45519976178512905,1.2148973139539043,0.6158682021319418,0.5772739724222083
NGC7793,external_151,bulge_rich_hsb,40,1.6199807302829677e+20,5.25,109.0,1.9386160178981496e-11,0.36443136408065724,0.1311929185316239,0.3300408304999694,0.4706196983048126,1.2298413193813718,0.6978414796417853,0.6576707603526297
NGC7793,external_151,bulge_rich_hsb,41,1.7835216421020103e+20,5.78,107.0,1.653725981071829e-11,0.3172834105963757,0.10936214460334306,0.2969551845429189,0.4837663408736494,1.2389982961836337,0.7548556704357142,0.7136844648012454
NGC7793,external_151,bulge_rich_hsb,42,1.943976876339561e+20,6.3,105.0,1.3836599834560644e-11,0.27244557428098354,0.08895153967498104,0.26532925144928965,0.4948680583275241,1.2467153811299487,0.8090520272336834,0.7669358436079917
NGC7793,external_151,bulge_rich_hsb,43,2.1044321105771125e+20,6.82,101.0,1.2141107466972744e-11,0.24271950480718477,0.07926698155457954,0.24259097238861085,0.5047004073492378,1.2520866099236687,0.8387189283607501,0.7964814689778955
NGC7793,external_151,bulge_rich_hsb,44,2.267973022396155e+20,7.35,94.5,1.0413009476931236e-11,0.21242178015119767,0.06939618193186264,0.21941541873061135,0.5132694745062518,1.2567063040104824,0.8678552232542763,0.8253979329111026
NGC7793,external_151,bulge_rich_hsb,45,2.428428256633706e+20,7.87,90.8,9.152269477809646e-12,0.19045590109411187,0.06267499855895725,0.20164016978478985,0.5208155687817386,1.260611023154059,0.8878014516624226,0.8454329252327633
NGC7814,external_151,bulge_rich_hsb,0,1.9439768763395613e+19,0.63,265.0,7.287038690150711e-11,0.699702117357673,1.5521498706428973,0.6871999027663402,0.18773943320667671,0.6210726401451692,0.08571644771443938,0.04987907164070681
NGC7814,external_151,bulge_rich_hsb,1,5.3073654401651515e+19,1.72,250.0,6.604395683305616e-11,0.5657700561090133,1.2280914856458236,0.6380089830065518,0.30735957174679446,0.824583626575802,0.11318191256052203,0.08310553802085625
NGC7814,external_151,bulge_rich_hsb,2,8.609040452360915e+19,2.79,233.0,5.6360926303877695e-11,0.5234615475210302,0.9069217466055575,0.5817908091851399,0.3903654635421492,0.9836432583047112,0.15932732339916555,0.13264337945517454
NGC7814,external_151,bulge_rich_hsb,3,1.2064999343631245e+20,3.91,230.0,4.472047364336103e-11,0.5241781676080844,0.5692010150730612,0.5189434242746823,0.4504503293188197,1.118176382446137,0.2529192420330543,0.22745139423156663
NGC7814,external_151,bulge_rich_hsb,4,1.5520958234901578e+20,5.03,228.0,3.5961208124156486e-11,0.4771294407011591,0.3831620187281363,0.4566713450016004,0.4941296014911286,1.1886882179860463,0.3636639829953309,0.3374367663401342
NGC7814,external_151,bulge_rich_hsb,5,1.8946060350356993e+20,6.14,228.0,2.800268220098992e-11,0.4185224009645405,0.23682218585541254,0.39509953913939233,0.5266778786143594,1.2380313186675729,0.5166134183596016,0.48827342520566497
NGC7814,external_151,bulge_rich_hsb,6,2.2402019241627324e+20,7.26,227.0,2.222074568783904e-11,0.3495304151799064,0.16358496378126275,0.33439089470827504,0.5511214954352707,1.2626864975792738,0.6464068855317975,0.6159666035566159
NGC7814,external_151,bulge_rich_hsb,7,2.5827121357082742e+20,8.37,226.0,1.68011963846704e-11,0.2814851993674203,0.09886417407730363,0.27502753453173134,0.5694893102436632,1.2819864803523275,0.7862230447217932,0.753660456726324
NGC7814,external_151,bulge_rich_hsb,8,2.931393702416799e+20,9.5,223.0,1.3132297148155808e-11,0.22197878802558144,0.0685772713825644,0.2221684959921959,0.5835024128187732,1.291288985559003,0.8677865624944785,0.8341090422641706
NGC7814,external_151,bulge_rich_hsb,9,3.286246624288306e+20,10.65,219.0,9.784531570665987e-12,0.16692349341987467,0.042482306058198464,0.1724451894778679,0.5935902091080952,1.2981576958931067,0.9317418124424436,0.8973267511642321
NGC7814,external_151,bulge_rich_hsb,10,3.622585480670865e+20,11.74,216.0,7.604842498732629e-12,0.12890403297696884,0.029914575765401887,0.13579212634712562,0.6009630047434955,1.3017140696354963,0.9609640651165475,0.9263840435803841
NGC7814,external_151,bulge_rich_hsb,11,3.955838659471933e+20,12.82,214.0,5.7729052936143684e-12,0.09713011310439526,0.020157716812638816,0.10464750089625624,0.6067147036014839,1.3043296651158167,0.9793412402929959,0.9447776737955923
NGC7814,external_151,bulge_rich_hsb,12,4.3230342916694055e+20,14.01,214.0,4.3410897034559205e-12,0.07267560531678707,0.014232396848455831,0.07958934777189841,0.6109793372747399,1.3058823535964588,0.9887994026271586,0.9543051636737969
NGC7814,external_151,bulge_rich_hsb,13,4.6562874704704727e+20,15.09,214.0,3.3406626582878032e-12,0.05595384163232348,0.0105518319168463,0.06221597583522418,0.6141062989586428,1.3069369654564644,0.9934778919558684,0.959094234925949
NGC7814,external_151,bulge_rich_hsb,14,4.992626326853032e+20,16.18,214.0,2.5605449607725193e-12,0.043278338263462154,0.008140018082245805,0.04880317171553336,0.6166348676409601,1.3077055237886617,0.9960431320000328,0.9617700628175931
NGC7814,external_151,bulge_rich_hsb,15,5.356736281469013e+20,17.36,214.0,1.9536859412268384e-12,0.03366859440619191,0.006474961685102505,0.03854112712713469,0.618599796949591,1.3082662720683835,0.9975106889191019,0.963332439482062
NGC7814,external_151,bulge_rich_hsb,16,5.6899894602700816e+20,18.44,214.0,1.4955539418687943e-12,0.02655675556785024,0.005338243893146627,0.030891986903227468,0.6200983709765022,1.3086749602318408,0.9983536254148798,0.964252303535654
NGC7814,external_151,bulge_rich_hsb,17,6.02632831665264e+20,19.53,214.0,1.1910230558214726e-12,0.021914725954261395,0.004638909839042116,0.025847999068153753,0.6213489590522824,1.3090399410931601,0.9988023706638973,0.9647801207234464
PGC51017,external_151,low_mass_dwarf,0,1.0182736018921513e+19,0.33000000000000007,20.5,9.38113357488836e-12,0.4405441887810875,0.3541911835272028,0.4380524468843466,0.08190461888507994,0.6027713066136122,0.3919196904557883,0.2221900739240386
PGC51017,external_151,low_mass_dwarf,1,3.0548208056764535e+19,0.99,19.9,7.268421474386708e-12,0.2925250073707652,0.2586326830379655,0.35330730693655094,0.13879531973903586,0.7295252971519808,0.5225293309226983,0.3482740672865366
PGC51017,external_151,low_mass_dwarf,2,5.091368009460756e+19,1.65,19.3,5.157089255555928e-12,0.25968313276199506,0.1527510779005673,0.2913892302490695,0.18066832238036404,0.8617351210247478,0.6919935426322239,0.5252047468420175
PGC51017,external_151,low_mass_dwarf,3,7.127915213245058e+19,2.31,18.8,4.187439973658303e-12,0.21442307051995585,0.11995634578827283,0.25040800000274305,0.21352962643849432,0.9280420494723876,0.7690058135189812,0.6155490698613812
PGC51017,external_151,low_mass_dwarf,4,9.164462417029361e+19,2.97,18.2,3.6308187104856526e-12,0.1860862067398375,0.09943919810795346,0.22205772390323153,0.2405410237847689,0.9771985237914182,0.8191266599428498,0.6790016341322292
PGC51017,external_151,low_mass_dwarf,5,1.1201009620813662e+20,3.63,18.3,3.264371389796622e-12,0.1645465864888871,0.08423251471743042,0.19919479087858655,0.26323982490577624,1.0145749272938658,0.8563207049480043,0.7272356663224953
UGC00128,external_151,low_mass_dwarf,0,3.8570969768642085e+19,1.2499999999999998,34.1,1.0847213357767596e-11,0.19089759858597657,0.08977878478999994,0.21741230245936102,0.1436274379213199,0.7680754712808522,0.836686967743273,0.5812902040907135
UGC00128,external_151,low_mass_dwarf,1,1.1571290930592627e+20,3.75,78.4,1.0022811094279941e-11,0.14030491165952522,0.0752180707378943,0.17517260391074616,0.23245052492960622,0.9597589404166228,0.8835784230330408,0.7236978161359295
UGC00128,external_151,low_mass_dwarf,2,1.9285484884321046e+20,6.25,96.9,9.017742268486274e-12,0.10180970870504223,0.05988398798572496,0.13866721304003973,0.2907963025849134,1.0497372187717338,0.9233273943574064,0.8007948718318122
UGC00128,external_151,low_mass_dwarf,3,2.7030535613864375e+20,8.76,108.0,7.701094601605587e-12,0.08375473325554925,0.04317202108552024,0.11177762605196458,0.33166675912073856,1.1047234626809301,0.9539648426609684,0.8522149091912286
UGC00128,external_151,low_mass_dwarf,4,3.471387279177788e+20,11.250000000000002,113.0,6.509275673702507e-12,0.06728558331167746,0.029114006234742938,0.08780511884284643,0.36050062753379547,1.1384810776347019,0.9750736199304739,0.8853650474596415
UGC00128,external_151,low_mass_dwarf,5,4.239720996969139e+20,13.74,114.0,5.6737812091918935e-12,0.055310199063329346,0.02291184444189648,0.07225575137277102,0.3823836967506109,1.1601890029547544,0.9837144834137019,0.9019467276082971
UGC00128,external_151,low_mass_dwarf,6,5.004969037178997e+20,16.22,121.0,4.866755065252918e-12,0.04393531814091222,0.017069813749109132,0.05748189520475405,0.3987511469934814,1.1753459701889961,0.9902832884326398,0.913856363288383
UGC00128,external_151,low_mass_dwarf,7,5.7733027549703484e+20,18.71,126.0,4.2790654201502954e-12,0.03741090131558087,0.014175504114549374,0.048968774359380476,0.41231253630347714,1.1869779284960944,0.9931062826020226,0.9208494057110084
UGC00128,external_151,low_mass_dwarf,8,6.572493248576612e+20,21.3,128.0,3.6685198229977e-12,0.030635279103384983,0.011170626915773077,0.04012810126960924,0.42297780539599844,1.1957491552789867,0.9955374431995473,0.9263379772376164
UGC00128,external_151,low_mass_dwarf,9,7.340826966367962e+20,23.79,129.0,3.2706329247949568e-12,0.02686345500479074,0.00971878085114573,0.035263303927268105,0.43186000993989676,1.2026955769124956,0.996584542102155,0.9298257970410451
UGC00128,external_151,low_mass_dwarf,10,8.109160684159313e+20,26.28,129.0,2.872746026592213e-12,0.023091630906196495,0.008266934786518382,0.030398506584926974,0.43930026545238815,1.2083437500444663,0.9974932747470641,0.9326861667904921
UGC00128,external_151,low_mass_dwarf,11,8.877494401950663e+20,28.77,131.0,2.5829472157589874e-12,0.02056797155017645,0.007345012986247383,0.027144796218170213,0.44576848999276303,1.213114869073955,0.998010178476567,0.9348471822809763
UGC00128,external_151,low_mass_dwarf,12,9.642742442160523e+20,31.25,131.0,2.3109185139711665e-12,0.018246210838043498,0.006508209308886161,0.024151674471522618,0.4513993113149221,1.2171744978223724,0.9984306252821441,0.9366523680889088
UGC00128,external_151,low_mass_dwarf,13,1.0411076159951873e+21,33.74,131.0,2.094464882010225e-12,0.01646449732414767,0.005871698320497644,0.02184382703181115,0.456404390012317,1.2207136755000014,0.9987190393398269,0.9381411055084212
UGC00128,external_151,low_mass_dwarf,14,1.1179409877743222e+21,36.23,127.0,1.8995321628488413e-12,0.014891419371318156,0.005312528887916914,0.01980079248036069,0.46095186503773666,1.2238738198522014,0.9989491825582915,0.9394353149783613
UGC00128,external_151,low_mass_dwarf,15,1.1978600371349488e+21,38.82,126.0,1.7277027834638219e-12,0.013519088570503044,0.004822471630517954,0.018009004520927137,0.4650222662910677,1.2266600007645043,0.9991322744675586,0.9405503448984958
UGC00128,external_151,low_mass_dwarf,16,1.274693408914084e+21,41.31000000000001,130.0,1.5820749898552372e-12,0.012366698517136138,0.004409260985660624,0.016497237349694004,0.46862554202263496,1.2290935360088209,0.9992731224850756,0.9415005868869709
UGC00128,external_151,low_mass_dwarf,17,1.3515267806932186e+21,43.79999999999999,132.0,1.4522301591299311e-12,0.01133921532414725,0.0040390193278868084,0.015144171813601186,0.47188430083987437,1.2312683232958608,0.9993886978922446,0.9423355611775555
UGC00128,external_151,low_mass_dwarf,18,1.4280515847142048e+21,46.28,134.0,1.339281810544613e-12,0.010445450964457256,0.003714845433845884,0.013961195162414152,0.47485329442728436,1.2332285959441611,0.9994816320237181,0.9430738936128757
UGC00128,external_151,low_mass_dwarf,19,1.50488495649334e+21,48.77000000000001,129.0,1.2335954159410014e-12,0.009607574304062243,0.003410333573312568,0.01285002933254647,0.47756204724216644,1.2349995184438902,0.9995619630959067,0.9437344721494147
UGC00128,external_151,low_mass_dwarf,20,1.5817183282724746e+21,51.25999999999999,132.0,1.1423552195129078e-12,0.008881060056442621,0.0031450739712193493,0.011882215408735792,0.4800420391540299,1.2366063781070677,0.9996264351388319,0.944323421769738
UGC00128,external_151,low_mass_dwarf,21,1.6585517000516098e+21,53.75,125.0,1.0545055074225733e-12,0.008180864931510651,0.002889379418508173,0.010948770528995433,0.48230645522020976,1.2380616522813983,0.9996837485243913,0.9448537490395902
UGC00191,external_151,low_mass_dwarf,0,1.9131201005246476e+19,0.62,29.9,1.6705339312841072e-11,0.4888826828426986,0.4601572490314414,0.4789441630422435,0.03563026172931022,0.4485151555156382,0.3121199661379853,0.13534396641189259
UGC00191,external_151,low_mass_dwarf,1,2.6845394958974894e+19,0.87,34.4,1.618874328702499e-11,0.45119462826200496,0.42692930499528275,0.45860221697420805,0.06744616021151778,0.5402721153180801,0.3380768607344043,0.17389638128801327
UGC00191,external_151,low_mass_dwarf,2,3.4559588912703316e+19,1.12,46.3,1.5672147261208904e-11,0.4135065736813113,0.3937013609591241,0.4382602709061726,0.09594908720331292,0.6172499451613244,0.36691368320599976,0.2123677156874851
UGC00191,external_151,low_mass_dwarf,3,4.227378286643173e+19,1.37,49.8,1.515555123539282e-11,0.3758185191006177,0.36047341692296553,0.4179183248381371,0.12155208814520829,0.6822042611574485,0.39896516965007717,0.25154972116258667
UGC00191,external_151,low_mass_dwarf,4,4.998797682016015e+19,1.62,57.6,1.4638955209576734e-11,0.338130464519924,0.3272454728868069,0.39757637877010166,0.16347201911738718,0.782268074436566,0.43458407920156167,0.3063339775636765
UGC00191,external_151,low_mass_dwarf,5,7.097058437430144e+19,2.3,71.3,1.2618414310667693e-11,0.29954244406366826,0.25218567084855253,0.3513415127496729,0.2737880630049652,0.9981546333075128,0.5302134300062384,0.44562980531796104
UGC00191,external_151,low_mass_dwarf,6,1.5335817580012093e+20,4.97,76.65,6.561008366517903e-12,0.17909349670701924,0.08118581067314157,0.2058332482246104,0.350883605316438,1.1287425332321726,0.8568191817949741,0.7744574070584354
UGC00191,external_151,low_mass_dwarf,7,2.2988297982110686e+20,7.45,81.0,4.1865419474603136e-12,0.1166761024202028,0.047692116910404585,0.14093872385766587,0.39375423903741497,1.1709665710291937,0.9370168557018874,0.8631117846856551
UGC00191,external_151,low_mass_dwarf,8,3.079506226328384e+20,9.98,83.85,2.9109345378534256e-12,0.08444005256011876,0.033673453824214175,0.10557772930507511,0.42260549634375766,1.1950222557820878,0.9656688613158296,0.898288179171611
UGC00634,external_151,low_mass_dwarf,0,1.3916405892526065e+20,4.51,69.75,1.0085984925759795e-11,0.198479111315249,0.1239885640103695,0.2415649759249403,0.25117541150269423,0.9881025316921274,0.7695190755894176,0.6425356176224586
UGC00634,external_151,low_mass_dwarf,1,2.7801955009237218e+20,9.01,97.7,6.114957516683725e-12,0.1232646922238614,0.056221043848380614,0.15204509132607757,0.353399164367757,1.1308146574338727,0.9212502928300234,0.8335099274249275
UGC00634,external_151,low_mass_dwarf,2,4.168750412594837e+20,13.51,108.0,4.4651138914508416e-12,0.08917687340311198,0.03836068466073518,0.11302440038140027,0.41296976791477485,1.1864129821592755,0.9584447733900086,0.8885069116345181
UGC00634,external_151,low_mass_dwarf,3,5.5573053242659524e+20,18.01,107.5,3.4882196219549236e-12,0.06883966947988883,0.02843367670085877,0.08861274591645833,0.4525148146821779,1.216928310201868,0.9754233677376403,0.9149855062539097
UGC00731,external_151,low_mass_dwarf,0,2.8079665991571444e+19,0.9100000000000001,29.6,3.656290444147925e-12,0.24607112245622975,0.1487317091955461,0.2821922322296184,0.07267267815210393,0.5358419633415084,0.7043695344669951,0.3596265534176552
UGC00731,external_151,low_mass_dwarf,1,5.585076422499375e+19,1.81,44.6,3.599373530664946e-12,0.2117752604114075,0.13887515946530862,0.25935006586998444,0.13133556063934823,0.7204553026718372,0.7352006944242597,0.48503167704792477
UGC00731,external_151,low_mass_dwarf,2,8.423899797471432e+19,2.73,50.4,3.5144483077722893e-12,0.19627681371039937,0.12362367327223661,0.24199977154714206,0.1800043122994278,0.8489307523214732,0.7697227956418476,0.5777341411145537
UGC00731,external_151,low_mass_dwarf,3,1.1231866396628577e+20,3.6400000000000006,56.8,3.424904046258742e-12,0.1850002156451126,0.10746534535541934,0.22608135794407933,0.22057768360558913,0.9375059471655591,0.804531693976182,0.6485206310994944
UGC00731,external_151,low_mass_dwarf,4,1.403983299578572e+20,4.55,60.7,3.330071493248757e-12,0.17397673744790562,0.0956328721363939,0.21214519333468593,0.25497889474731517,0.99933399728681,0.8313377476081227,0.6992472871603805
UGC00731,external_151,low_mass_dwarf,5,1.681694281912795e+20,5.45,64.7,3.2337251319184407e-12,0.16319673365770568,0.08602118775153589,0.19932022919255632,0.28464369887048757,1.044889851965991,0.853637362208073,0.7382847045382537
UGC00731,external_151,low_mass_dwarf,6,1.9624909418285095e+20,6.36,68.0,3.1143136898156336e-12,0.15309145386395667,0.07765263612483372,0.18736350327742193,0.31072744882744746,1.0801924371891072,0.8729867946752881,0.7700166854820636
UGC00731,external_151,low_mass_dwarf,7,2.2463732793257155e+20,7.280000000000001,71.5,2.9710501674162567e-12,0.14368932656856154,0.07057551980953615,0.17631118134962723,0.33359301804269526,1.107912817891804,0.8893374843763637,0.795751296566628
UGC00731,external_151,low_mass_dwarf,8,2.5271699392414296e+20,8.19,73.4,2.8256005176522418e-12,0.13475499487082845,0.06416058642336096,0.16584534145443156,0.35354474130844155,1.1300459920203858,0.903826249667152,0.8174492121491921
UGC00731,external_151,low_mass_dwarf,9,2.8048809215756527e+20,9.09,74.0,2.674672436427263e-12,0.126610006314597,0.058922575935880996,0.15637614134771827,0.3712930252452732,1.1481342471637208,0.9156328136815353,0.8350573233238628
UGC00731,external_151,low_mass_dwarf,10,3.085677581491367e+20,9.999999999999998,73.8,2.5228422433007396e-12,0.11853018417660277,0.05381143694461744,0.14697819603768422,0.3871937283984748,1.163356692572911,0.92670583530753,0.8508442141092593
UGC00731,external_151,low_mass_dwarf,11,3.3664742414070815e+20,10.91,73.9,2.3748401073019292e-12,0.11121939675720068,0.0496146031290903,0.13845205231469498,0.4014534955995252,1.176127126970576,0.9357229133958073,0.8637880994922649
UGC00891,external_151,low_mass_dwarf,0,4.566802820607223e+19,1.48,24.35,6.327767383569382e-12,0.29233759471234316,0.26375839847483784,0.3561096207032844,0.1406919922232678,0.7324245608419704,0.515658211058939,0.34480744169602223
UGC00891,external_151,low_mass_dwarf,1,9.164462417029361e+19,2.97,43.55,5.362777118702602e-12,0.24131466610879698,0.15418447147132272,0.2828963444885753,0.22681810914663839,0.9465333956005624,0.6962904683204648,0.5649660169629963
UGC00891,external_151,low_mass_dwarf,2,1.3731265237636584e+20,4.45,54.15,4.473080192984342e-12,0.1945435468729125,0.10410947404682477,0.22978019852923112,0.2850234789895987,1.0454512262887528,0.8069572912890043,0.6981398439577382
UGC00891,external_151,low_mass_dwarf,3,1.8328924834058722e+20,5.94,60.15,3.6920618527774546e-12,0.15776511284620182,0.07602557006151271,0.189288270517008,0.32637590350750756,1.1003609256790314,0.8741965688739812,0.7792334842166181
UGC00891,external_151,low_mass_dwarf,4,2.28031573272212e+20,7.39,63.75,3.054333024263446e-12,0.12890396027852027,0.05762426281971307,0.15718659587590592,0.35684551875579207,1.1347837316269318,0.9169452813787949,0.8311585026810667
UGC01230,external_151,low_mass_dwarf,0,2.4068285135632663e+19,0.7799999999999999,19.8,1.2275235044436909e-11,0.27120911819201843,0.14165616021784636,0.2898537564034196,0.12313011515439583,0.7242810584745708,0.7089203510887057,0.4697285999646381
